id,developer
1028206,Lankhor
1028208,Leaf
1028209,Deep Silver
1028209,Software 2000
1028210,Softstar Entertainment Inc.
1028211,THQ
1028211,Digital Eclipse
1028212,Eurocom Entertainment Software
1028212,Midway Games
1028214,Neechez Innovation Limited
1028214,Fusion Digital Entertainment
1028216,Stardock
1028216,Take-Two Interactive
1028217,1C Company
1028217,Nikita
1028218,Buka Entertainment
1028218,Saturn Plus
1028220,Freeverse Software
1028220,Apex Designs
1028221,Sega
1028221,Smilebit
1028222,SUNSOFT
1028223,Acclaim Entertainment
1028226,Takuyo
1028227,Taito
1028228,"Ben ""Yahtzee"" Croshaw"
1028229,Edmundo Ruiz Ghanem
1028233,Disney Interactive
1028233,LucasArts
1028234,Friendware
1028234,Rebel Act Studios
1028235,MADrigal
1028236,Square Enix
1028236,Kronos Digital Entertainment
1028237,Westlake Interactive
1028237,Aspyr Media
1028238,Namco
1028239,Black Isle Studios
1028239,Interplay Entertainment
1028240,Kim's Media
1028240,Gleam Entertainment
1028242,Opera House
1028243,Atlus USA
1028243,Cattle Call
1028244,Atlus
1028244,Tamtam
1028245,Konami Computer Entertainment Tokyo
1028246,Broccoli
1028247,Ed Day
1028248,Namco
1028249,BEC
1028249,Bandai
1028251,Runecraft
1028251,Konami
1028252,"Banpresto Co., Ltd."
1028253,Media Factory
1028254,Capcom
1028255,Datel
1028255,Graphic State Games
1028256,Silky's
1028257,Namco
1028259,Banpresto
1028259,Media Factory
1028262,Gradiente
1028262,Capcom Production Studio 1
1028263,Gradiente
1028263,Capcom
1028265,Creatures Inc.
1028266,ITE Media APS
1028267,Nintendo
1028267,RandnetDD
1028268,Konami Computer Entertainment Japan
1028268,Konami
1028270,Bandai
1028271,M4 Ltd.
1028271,Acclaim Entertainment
1028273,Namco
1028275,Namco Limited
1028275,Sega WOW
1028276,Hudson Soft
1028276,Japan Art Media
1028277,Croteam
1028277,Gathering of Developers
1028279,Capcom
1028280,Traveller's Tales
1028280,Activision
1028281,AiCherry
1028281,CandLE
1028282,Vicarious Visions
1028282,Mattel
1028283,Biox
1028283,Koei
1028284,Gradiente
1028284,Rare
1028285,Vicarious Visions
1028285,THQ
1028286,Marionette
1028286,Xicat Interactive
1028287,"Natsume Co., Ltd."
1028287,THQ
1028288,3DO
1028288,Rockstar Leeds
1028289,Rockstar Leeds
1028289,The 3DO Company
1028290,Zonic Limited
1028290,Feral Interactive
1028292,Tivola Verlag GmbH
1028293,SUNSOFT
1028293,Crave Entertainment
1028294,Unico
1028295,Sony Computer Entertainment
1028295,Deep Space
1028296,MediaWorks
1028296,Stack Software
1028297,Enix Corporation
1028297,Tose
1028298,Bird Studio
1028298,Enix Corporation
1028299,Sweet Basil
1028299,FlyingShine
1028300,Conspiracy Entertainment
1028301,Square Enix
1028302,Bird Studio
1028302,Enix Corporation
1028303,AlphaDream
1028304,Crowd
1028304,Peach Princess
1028305,Marvelous Entertainment
1028305,TNS
1028306,Red Storm Entertainment
1028308,The Learning Company
1028309,Strategy First
1028309,TimeGate Studios
1028310,Conspiracy Entertainment
1028310,Virgin Interactive Entertainment (Europe) Ltd.
1028311,H2O Interactive
1028311,THQ
1028312,Sony Computer Entertainment
1028312,Evolution Studios
1028313,Interplay Entertainment
1028313,Micro Forté
1028314,Crave Entertainment
1028314,Genki
1028315,Bandai
1028315,Ganbarion
1028317,Konami Corporation
1028317,Konami
1028321,Konami Computer Entertainment Tokyo
1028321,Konami
1028322,Nextech
1028322,Bandai
1028323,Egmont Interactive
1028323,Piranha Bytes
1028324,Interactive Imagination
1028325,Sony Computer Entertainment
1028325,Zener Works Inc.
1028326,Game-Play Studios
1028326,Nintendo
1028327,Kogado Studio
1028329,Epoch
1028330,Imagineer
1028330,Timenet
1028331,Imagineer
1028331,Timenet
1028332,Zombie Flesh Eaters
1028333,Zombie Flesh Eaters
1028335,Ravensburger Interactive Media GmbH
1028335,Phenomedia AG
1028338,Take-Two Interactive
1028338,Continuum Entertainment
1028339,Konami
1028340,The 3DO Company
1028341,Gradiente
1028341,Konami
1028343,Capcom
1028344,Treasure
1028344,D3 Publisher
1028345,Konami
1028345,Konami Computer Entertainment Kobe
1028346,Nintendo
1028346,Genki
1028347,iQue
1028347,Nintendo R&D2
1028348,Konami
1028349,Spike
1028349,BAM! Entertainment
1028350,Hudson Soft
1028351,Gradiente
1028351,NDCube
1028352,iQue
1028352,Eighting
1028353,Gradiente
1028353,MTO
1028354,Gradiente
1028354,Nintendo
1028355,Digital Extremes
1028355,Electronic Arts
1028356,Konami
1028357,Hudson Soft
1028357,Artoon
1028358,Konami
1028359,Million
1028359,Atlus
1028360,Croteam
1028360,Devolver Digital
1028361,Konami
1028362,D3 Publisher
1028363,Red Entertainment
1028363,Sega
1028364,Konami
1028365,Capcom
1028365,Nextech
1028368,Konami Computer Entertainment Tokyo
1028368,Konami
1028369,Nintendo R&D2
1028369,Gradiente
1028371,Pandora Box
1028373,Konami
1028374,Namco
1028377,Gradiente
1028377,Rare
1028378,Sega
1028378,Sega Sammy Holdings
1028379,KSS
1028380,Big Ape Productions
1028380,Activision
1028381,Imagineer
1028381,Natsume Inc.
1028382,Imagineer
1028382,Natsume Inc.
1028385,Gabriel Entertainment
1028385,Infogrames
1028387,Lionhead Studios
1028387,Electronic Arts
1028390,Maxis
1028390,Electronic Arts
1028391,Banpresto
1028391,Capcom Japan
1028392,Gradiente
1028392,Software Creations
1028393,Sennari Interactive
1028393,BAM! Entertainment
1028394,Eidos Interactive
1028394,Overmax Studios
1028396,Konami
1028397,"Electronic Arts, Inc."
1028397,Origin Systems
1028398,Konami
1028401,CSK Research Institute
1028401,Crave Entertainment
1028402,Sierra Entertainment
1028402,Dynamix
1028403,Hudson Soft
1028403,Nintendo
1028404,HAMSTER Corporation
1028404,Pioneer LDC
1028406,Sega Corporation
1028406,Sega AM3
1028409,HAMSTER Corporation
1028409,Pioneer LDC
1028410,Square Product Development Division 2
1028410,Square
1028411,Konami
1028412,Tecmo
1028413,Konami
1028414,Artificial Mind & Movement
1028414,Infogrames
1028415,Koei
1028417,Konami Computer Entertainment Japan
1028417,Konami
1028418,Konami
1028419,Canopy Games
1028419,Nitro Games
1028420,Enix
1028420,Exrays
1028422,AIA USA
1028422,Crazy Games
1028423,BBC Multimedia
1028423,Intelligent Games
1028424,Silicon Dreams Studios
1028424,Lego Software
1028425,Gradiente
1028425,LucasArts
1028426,Torus Games
1028426,NewKidCo
1028427,Blue Byte Software
1028427,Ubisoft Entertainment
1028428,Strategy First
1028428,GSC Game World
1028429,ZyX
1028429,G-Collections
1028430,Humongous Entertainment
1028431,"Virgin Interactive Entertainment, Inc."
1028431,Aardvark Software
1028432,Crowd
1028432,Peach Princess
1028433,Midas Interactive Entertainment
1028434,Crawfish Interactive
1028434,Lego Software
1028435,Sunstorm Interactive
1028435,Arush Entertainment
1028436,Young Genius
1028446,Gyoza Games LLC
1028446,Tivola
1028448,Dinamic Multimedia
1028448,Enigma Software Productions
1028449,Amusement Vision
1028449,Sega
1028450,Vaill
1028450,Spike
1028451,Ubisoft Entertainment
1028451,Ubisoft Shanghai
1028453,"Digital Circus Entertainment, Inc."
1028454,Aqua Pacific
1028454,Virgin Interactive Entertainment
1028457,Enterbrain
1028457,Game Club
1028458,Ravensburger Interactive Media
1028458,Similis Software
1028459,Titus Software
1028459,The Code Monkeys
1028460,Culture Brain
1028461,Sony Computer Entertainment
1028461,SCE Cambridge Studio
1028462,EON Digital Entertainment
1028462,Team17
1028463,Midas Interactive Entertainment
1028463,The Code Monkeys
1028464,iQue
1028464,Nintendo Integrated Research & Development
1028465,Ionias Phyion
1028466,KID
1028467,Anthony Hahn
1028468,Meridian'93
1028468,Koch Media
1028469,Capcom
1028471,Studio Ox
1028471,NEC Interchannel
1028473,Infogrames Europe
1028473,Infogrames Studios
1028475,iQue
1028475,Nintendo EAD
1028477,Imagineer
1028477,Tose
1028478,Roger Bacon
1028479,Phoenix Games
1028480,MADia Entertainment
1028480,Buka Entertainment
1028481,Bandai
1028481,BEC
1028482,Bandai
1028483,Konami
1028484,Digital Eclipse
1028485,Planet Interactive
1028485,Ubisoft Entertainment
1028486,SoftLab-NSK
1028486,1C Game Studios
1028487,JoWooD Productions Software
1028487,SoftLab-NSK
1028488,GameOver-Games
1028489,Sarbakan Game Studio
1028489,Warner Bros. Studios
1028490,Captain Mostly
1028491,The 3DO Company
1028491,New World Computing
1028492,2K Games
1028492,"MicroProse Software, Inc."
1028493,"Sinister Games, Inc."
1028493,Ubisoft Entertainment
1028494,"Atari, Inc."
1028494,Spellbound Entertainment
1028496,Philipp Lehner
1028497,KID
1028498,Sony Computer Entertainment
1028498,Studio 33
1028501,Human Head Studios
1028502,Gathering of Developers
1028502,PopTop Software
1028504,Nintendo
1028504,Pax Softnica
1028505,Electronic Arts
1028506,Lucas Learning
1028506,LucasArts
1028507,The 3DO Company
1028508,Konami
1028511,Multimedia Intelligence Transfer
1028511,D3 Publisher
1028512,D3 Publisher
1028515,Success
1028516,Konami
1028516,Mobile21
1028517,D3 Publisher
1028517,Tomcat System
1028518,Twilight Express
1028519,Tomcat System
1028519,D3Publisher
1028520,Sharp
1028520,Namco
1028521,Natsume Inc.
1028521,Bandai
1028522,MiCROViSion
1028522,Bandai
1028523,D3 Publisher
1028524,Multimedia Intelligence Transfer
1028524,D3 Publisher
1028525,Success Corporation
1028525,VRIDGE
1028526,D3 Publisher
1028526,HuneX
1028527,Titus Software
1028529,Epoch
1028530,Alpha Unit
1028530,Banpresto
1028532,Hudson Soft
1028532,Activision
1028533,Rage Software
1028534,Disney Interactive
1028535,Subspace Continuum
1028535,PriitK
1028536,Sony Computer Entertainment
1028536,Polyphony Digital
1028539,Sega
1028539,SystemSoft
1028542,Crawfish Interactive
1028542,THQ
1028543,Sega
1028543,WOW Entertainment
1028544,Visco
1028545,Konami
1028546,ZeroDiv
1028547,Disney Interactive
1028547,Zombie Inc.
1028548,Nichibutsu
1028549,Nichibutsu
1028550,D3 Publisher
1028551,Kemco
1028552,Square Product Development Division 5
1028552,Square
1028553,ESD
1028556,Gradiente
1028557,Zhu Zhiqiang
1028558,Cyan Worlds
1028558,Presto Studios
1028559,Sony Computer Entertainment of America
1028560,Eidos Interactive
1028560,Ion Storm
1028561,Phenomedia Publishing
1028562,Artdink
1028563,Namco
1028564,Crave Entertainment
1028564,Crawfish Interactive
1028566,Camelot Software Planning
1028566,Nintendo
1028567,FromSoftware
1028567,Agetec
1028570,Gradiente
1028570,HotGen
1028571,Activision
1028571,HotGen
1028573,Sega
1028573,Hitmaker
1028574,Microïds
1028574,Microïds Canada
1028575,Gradiente
1028576,Bandai
1028576,Tomcat System
1028577,GameMakr24
1028578,Sony Computer Entertainment
1028579,Carapace
1028579,Cryo Interactive Entertainment
1028580,BEC
1028580,Bandai
1028582,Artdink
1028583,David A. Palmer Productions
1028583,Activision
1028584,Atari Interactive
1028584,Spiral House
1028585,Jester Interactive
1028585,Codemasters
1028586,Classified Games
1028586,Saffire
1028587,Broccoli
1028587,Gainax
1028588,Atari Interactive
1028588,Spiral House
1028589,Zombie Inc.
1028589,Disney Interactive
1028590,Gradiente
1028590,Pocket Studios
1028592,Chris M. Cowell
1028594,M4
1028594,Virgin Interactive Entertainment (Europe) Ltd.
1028595,International Games System
1028595,Capcom
1028597,Fox Interactive
1028597,Unique Development Studios
1028598,Volition
1028598,THQ
1028600,Microïds
1028600,Microïds Canada
1028601,Activision
1028601,Digital Eclipse
1028602,Konami Digital Entertainment
1028602,Konami Computer Entertainment Tokyo
1028604,SCE Japan Studio
1028604,Sony Computer Entertainment
1028605,Capcom
1028606,Yamasa
1028608,Bandai
1028609,Success Corporation
1028610,Tirnanog
1028610,Enterbrain
1028611,Sony Computer Entertainment
1028611,Bomber eXpress
1028613,PrincessSoft
1028615,Game Studio
1028615,Media Factory
1028616,Sega Corporation
1028616,Biox
1028617,Midway
1028618,Abogado Powers
1028619,Arieroof
1028620,Inspire
1028623,Bandai
1028626,Game Arts
1028628,Disney Interactive Studios
1028629,Hitmaker
1028629,Sega
1028630,TDK Mediactive
1028630,Prolific Publishing
1028632,Mike Davis
1028633,Majesco Entertainment
1028634,LSP
1028634,Magic Pockets
1028635,Cryo Interactive Entertainment
1028635,Microsoft
1028636,Infogrames Europe
1028637,Atlus
1028639,D3 Publisher
1028639,Atelier Double
1028641,Enix Corporation
1028641,Vanpool
1028642,D3 Publisher
1028642,Yuki Enterprise
1028643,D3 Publisher
1028644,Irem
1028646,Irem
1028647,PC Gamer
1028647,Black Widow Games
1028648,Kama Digital Entertainment
1028649,Kama Digital Entertainment
1028650,Ubi Studios UK
1028651,Cunning Development
1028651,Empire Interactive Entertainment
1028652,The 3DO Company
1028652,New World Computing
1028653,Hitmaker
1028653,Sega
1028654,BBC Imagineering
1028654,Asylum Entertainment
1028655,Koei
1028656,New World Computing
1028656,The 3DO Company
1028657,PC Gamer
1028657,Black Widow Games
1028660,Doku Usagi Tai
1028661,Pacific Coast Power & Light
1028661,THQ
1028662,Bizarre Creations
1028663,Nippon Ichi Software
1028664,Capcom
1028664,Living Mobile
1028665,Tec Toy
1028665,TecToy
1028666,D3 Publisher
1028666,Jorudan
1028667,Capcom
1028667,Capcom Production Studio 1
1028668,Capcom
1028669,Eidos Interactive
1028670,Cornered Rat Software
1028670,Strategy First
1028671,Midas Interactive Entertainment
1028671,Atlus
1028672,Sega
1028672,Sonic Team
1028673,D3 Publisher
1028674,Konami
1028675,Konami Computer Entertainment Tokyo
1028675,Konami
1028676,Infogrames
1028678,BottleCube Inc.
1028678,Eants Inc.
1028679,Black Cyc
1028680,DIC Entertainment
1028680,Vision Media Engineering
1028681,Games4Kids
1028681,Prelusion Games Inc.
1028684,Gradiente
1028684,Shin'en
1028685,Gradiente
1028685,Midway Amusement Games
1028686,Gradiente
1028686,Digital Eclipse Software
1028687,3DO
1028687,DC Studios
1028688,Bandai Namco Games
1028688,Namco
1028689,Intelligent Games
1028689,Electronic Arts
1028690,Sierra Studios
1028690,Gearbox Software
1028691,Gizmo Games
1028691,Simon & Schuster
1028692,Burut CT
1028692,GMX Media
1028693,Rage Software
1028696,Victor Entertainment
1028696,Team Craze
1028697,Emu
1028698,Disney Interactive
1028698,The Code Monkeys
1028701,Planet Interactive
1028701,Infogrames
1028702,ALTAR Games
1028702,Bohemia Interactive Studio
1028703,Mucky Foot Productions
1028703,Eidos Interactive
1028704,The Bitmap Brothers
1028704,SCi Games
1028706,Square Electronic Arts
1028706,EA Canada
1028707,Sony Computer Entertainment
1028707,Incognito Entertainment
1028708,Infogrames
1028708,Monster Games
1028709,Player 1
1028709,Titus Software
1028710,Sega Corporation
1028711,Knowledge Adventure
1028711,Levande Böcker
1028712,New World Computing
1028712,The 3DO Company
1028713,Maverick Software
1028714,Knowledge Adventure
1028715,iNiS
1028715,Koei
1028716,Konami Computer Entertainment Sapporo
1028717,Gust
1028718,FromSoftware
1028718,Agetec
1028719,Virtual Toys
1028719,Electronic Arts
1028720,MumboJumbo
1028720,MacPlay
1028721,Sony Computer Entertainment
1028721,ZOOM
1028722,Illusion
1028723,Naxat Soft
1028724,BBC
1028725,Atlus
1028725,Quest
1028726,Capcom
1028730,Sega
1028730,Smilebit
1028731,Codemasters
1028731,Bohemia Interactive Studio
1028732,Infogrames
1028732,Particle Systems
1028733,KID
1028733,Alicesoft
1028734,CyberFront
1028734,Darkworks
1028735,Matrix Interactive
1028736,Sega Corporation
1028737,Sega
1028737,Amusement Vision
1028738,Sonic Team USA
1028738,Sega
1028739,Impressions Games
1028739,Sierra Entertainment
1028741,Apple
1028743,Core Design
1028743,Activision
1028744,Funcom
1028745,Blizzard Entertainment
1028745,Blizzard North
1028747,Square Enix
1028747,Ion Storm
1028748,Sony Computer Entertainment
1028748,Runecraft
1028749,Banpresto
1028749,Polygon Magic
1028750,tri-Ace
1028750,Enix Corporation
1028751,Spike
1028751,Dual
1028752,Capcom
1028753,Bandai
1028754,Void Productions
1028755,Sacnoth
1028756,Sony Computer Entertainment
1028757,Takara
1028757,Shoeisha
1028758,Success
1028759,Nihon Falcom
1028760,Nihon Falcom
1028761,Crawfish Interactive
1028761,Ubisoft Entertainment
1028762,Syscom Entertainment
1028762,Take-Two Interactive
1028763,Pukka Games
1028763,BAM! Entertainment
1028764,Xicat Interactive
1028764,Electronics Application
1028765,Koei
1028766,ZyX
1028766,G-Collections
1028767,ZyX
1028768,Square Electronic Arts
1028768,Tose
1028770,Xicat Interactive
1028770,Electronics Application
1028771,Conspiracy Entertainment
1028771,Warthog Games
1028774,Valve
1028776,Sting Entertainment
1028777,Natsume Inc.
1028777,"Natsume Co., Ltd."
1028778,Sony Computer Entertainment
1028778,Namco
1028779,Lucky Chicken Games
1028779,Mattel Interactive
1028780,Kuju Entertainment
1028780,Microsoft
